inner_id,outer_fold,library_run,query_run,k,beta,late_q,mode,library_wear_threshold_um,mse_full_raw,rmse_full_raw,mae_full_raw,valid_points
fold1:c1->c4,fold1,c1,c4,10,,0.5,delta-knn-only@k10,115.10365295410156,16.611751556396484,4.075751655387811,3.4375858306884766,219
fold1:c1->c4,fold1,c1,c4,10,0.3,0.5,delta-blend@k10_b03,115.10365295410156,5.093703269958496,2.256923408084221,1.8774644136428833,219
fold1:c1->c4,fold1,c1,c4,10,0.5,0.5,delta-blend@k10_b05,115.10365295410156,7.537871360778809,2.7455184138480675,2.318629741668701,219
fold1:c1->c4,fold1,c1,c4,10,0.7,0.5,delta-blend@k10_b07,115.10365295410156,10.659402847290039,3.264874093635165,2.760030508041382,219
fold1:c1->c4,fold1,c1,c4,10,1.0,0.5,delta-blend@k10_b10,115.10365295410156,16.61174964904785,4.075751421400458,3.4375858306884766,219
fold1:c1->c4,fold1,c1,c4,3,,0.8,delta-knn-only@k3,137.7840576171875,16.733888626098633,4.090707594793184,3.5320048332214355,219
fold1:c1->c4,fold1,c1,c4,3,0.3,0.8,delta-blend@k3_b03,137.7840576171875,5.0916361808776855,2.2564654176117314,1.9069604873657227,219
fold1:c1->c4,fold1,c1,c4,3,0.5,0.8,delta-blend@k3_b05,137.7840576171875,7.552858352661133,2.7482464141086647,2.3690268993377686,219
fold1:c1->c4,fold1,c1,c4,3,0.7,0.8,delta-blend@k3_b07,137.7840576171875,10.70618724822998,3.272031058567443,2.8326520919799805,219
fold1:c1->c4,fold1,c1,c4,3,1.0,0.8,delta-blend@k3_b10,137.7840576171875,16.733888626098633,4.090707594793184,3.5320048332214355,219
fold1:c1->c4,fold1,c1,c4,5,,0.8,delta-knn-only@k5,137.7840576171875,16.839473724365234,4.10359278247309,3.543409585952759,219
fold1:c1->c4,fold1,c1,c4,5,0.3,0.8,delta-blend@k5_b03,137.7840576171875,5.112225532531738,2.2610231163196315,1.9102989435195923,219
fold1:c1->c4,fold1,c1,c4,5,0.5,0.8,delta-blend@k5_b05,137.7840576171875,7.5924553871154785,2.7554410512866134,2.3746771812438965,219
